,word,num1,num2,num3,num4,num5,rel1,rel2,rel3,rel4,rel5
4601,blackball,-0.687,0.0,0.923,-0.684,-0.765,negative,veto,refute,rebut,controvert
4602,balance_check_account,-0.064,0.151,0.0,0.075,0.054,need_money,much_money,earn_wage,need_make_money,take_out_loan
4603,bereaved_person,-0.69,0.0,0.94,-0.617,-0.749,mortal,person,individual,someone,somebody
4604,intensity,-0.934,0.0,0.698,-0.857,-0.83,candlepower,light_intensity,acoustic_power,sound_pressure_level,threshold_level
4605,angioedema,-0.998,0.0,0.605,-0.764,-0.789,dropsy,atrophedema,giant_hives,periodic_edema,lymphedema
4606,pulverise,-0.183,-0.007,-0.18,0.0,-0.119,pulverize,violent_action,smash,hit_hard,melt_away
4607,cat_hair,0.0,-0.084,0.125,-0.11,-0.05,sleep_cat,cookie_crumb,dust_mite,coffee_table,dirty_sock
4608,indirectness,-0.629,0.0,0.69,-0.765,-0.695,deviousness,mediacy,mediateness,characteristic,allusiveness
4609,imposition,-0.706,0.0,0.552,-0.681,-0.646,protection,regimentation,taxation,trade_protection,reimposition
4610,brambly,-0.863,0.0,0.665,-0.616,-0.715,wooded,braky,rushy,scrubby,forested
4611,pay_dear,-0.109,0.0,-0.092,-0.078,-0.093,obligation,fine,pay_child_support,expensive,stress
4612,pay_cashier,0.339,0.302,0.0,0.387,0.343,pay,pay_bill,make_offer,buy_product,use_cash
4613,brunt,-0.929,0.0,0.946,-0.567,-0.814,forcefulness,intensiveness,impulse,vigor,energy
4614,boundary,0.034,0.09,0.039,0.061,0.049,border,limit,edge,indoor,side
4615,blate,0.691,-0.973,0.0,0.771,0.812,squeal,let_loose,churr,honk,sibilate
4616,cauliflower,0.0,0.073,-0.093,-0.087,-0.036,cotton_boll,asbestos,corn,opium,rice
4617,sorrow,-0.8,0.0,0.0,0.0,-0.267,heartache,grief,heartbreak,woe,guilty_conscience
4618,monarchy,0.059,0.092,0.0,0.107,0.086,royalty,monarch,throne,emperor,king_queen
4619,digestive_system,0.0,0.0,0.0,0.968,0.323,belly,nervous_system,human_body,stomach,tummy
4620,baggage_compartment,0.027,-0.033,0.027,0.105,0.046,train_station,government_office,cable_car,sport_stadium,terminal
4621,drive_car,0.709,0.0,0.0,0.989,0.566,out_car,avoid_fall,move_car,take_car_drive,go_drive
4622,hit_golf_ball,0.121,-0.193,0.0,0.0,0.105,dance_well,enter_contest,hook_up,old_dance,dance
4623,make_fun,-0.166,-0.019,-0.176,-0.17,-0.164,make_others_laugh,laugh,mean_person,tell_others,satirist
4624,free_weight,0.52,-0.972,0.0,0.916,0.803,sporting_goods,weight,mat,sports_equipment,exercising_weight
4625,ride_roller_coaster,-0.183,0.0,-0.142,-0.111,-0.145,fly_kite,walk_dog,skateboard,rake_leave,jump_up_down
4626,joke,0.867,0.949,0.0,0.0,0.605,tell_funny_joke,tell_joke,funny_joke,jest,witticism
4627,equal,0.059,0.171,0.045,0.234,0.14,add,average,tally,multiplication,count
4628,sexual_desire,0.611,-0.882,0.0,0.883,0.792,love,aphrodisia,lecherousness,lustfulness,amorousness
4629,win_battle,0.972,0.975,0.0,0.901,0.949,accomplish_mission,victory,win_enemy,win_war,score_point
4630,head_hurt,-0.165,0.0,0.0,-0.236,-0.134,lifestyle_change,headache,mind_boggle,relieve_pain,tired_eye
4631,wringing,-0.089,0.0,-0.153,-0.206,-0.149,ask_money,exaction,extortion,intimidate,psychological_pressure
4632,hokum,-0.962,0.0,0.261,-0.95,-0.724,nonsense,meaninglessness,bunk,nonsensicality,absurdity
4633,domestic_llama,0.553,0.658,-0.251,0.271,0.41,guanaco,llama,alpaca,artiodactyl,artiodactyl_mammal
4634,self-satisfied,0.796,0.588,-0.205,0.344,0.508,proudly,preen,smug,smugness,complacence
4635,shine_shoes,0.0,0.799,0.0,0.0,0.266,iron_shirt,sit_on_beach,dry_clothes,iron_clothes,absorb_moisture
4636,seasoner,-0.866,0.0,0.982,-0.867,-0.905,flavorer,flavourer,flavoring,flavouring,seasoned_salt
4637,judge_decide,-0.088,0.0,0.0,0.0,-0.029,win_case,hire_attorney,win,flip_coin,try_win
4638,swimmer,0.0,0.0,-0.058,-0.074,-0.044,chlorine,lifeguard,still_water,large_body,shallow_water
4639,see_psychiatrist,-0.109,-0.051,-0.114,-0.138,-0.103,think_again,use_gun,fire_weapon,wash_mouth_soap,lose_job
4640,battle_cancer,-0.781,0.0,-0.933,0.0,-0.571,lower_standard,kill_oneself,hang_picture_on_wall,gather_berry,wave_flag
4641,keep_secret,0.0,0.0,0.0,0.848,0.283,discuss,become_friend,move_tongue,persuade,hunt_duck
4642,anomaly,-0.686,0.0,0.946,-0.628,-0.753,abnormality,abnormalcy,birth_defect,congenital_anomaly,congenital_defect
4643,paperclip,0.0,0.0,0.0,0.082,0.027,clip,clasp,glue_stick,clothespin,clamp
4644,disinfection,-0.628,0.0,0.987,-0.742,-0.786,medical_aid,treatment,hospice,digitalization,bloodletting
4645,economy_of_scale,0.953,-0.65,0.0,0.866,0.823,saving,retrenchment,curtailment,downsizing,action
4646,shoulder_pad,-0.99,0.0,0.806,-0.677,-0.824,wear,biohazard_suit,coverall,protective_garment,wearable
4647,tense,-0.175,0.154,-0.289,0.073,-0.079,doctor_visit,bad_feeling,consequence,symptom,physical_reaction
4648,take_off_shoes,0.0,-0.025,0.027,-0.133,-0.045,go_pee,undress,brush_tooth,go_bathroom,remove_clothes
4649,remorsefully,-0.891,0.168,-0.609,0.05,-0.427,contritely,contrition,contriteness,ruefully,attrition
4650,whitlowwort,-0.725,0.0,0.64,-0.585,-0.65,pearlwort,pearlweed,flora,rupturewort,groundcover
4651,clean_underwear,0.998,0.0,0.0,0.0,0.333,panties,lingerie,pantyhose,slack,prescription_medication
4652,goal_driven_active_entity,0.0,0.717,0.0,0.765,0.494,intelligent_agent,artificial_intelligence,goal_driven,proactive,intelligent
4653,ensuing,-0.643,0.0,0.684,-0.717,-0.681,consecutive,postmortem,succeeding,following,undermentioned
4654,venomous,-0.257,0.081,-0.199,0.0,-0.125,hairy,kind_animal,poisonous,big_fish,graceful
4655,frustrating,-0.132,0.071,0.694,-0.674,-0.476,bedevil,crucify,dun,aggravate,exasperation
4656,lassitude,0.243,0.632,-0.238,0.145,0.261,listlessness,emotionless,unemotionality,stolidity,phlegm
4657,burial_ground,-0.501,0.0,0.762,-0.895,-0.719,cemetery,graveyard,burial_site,potter_field,burying_ground
4658,body_language,0.0,0.199,-0.114,0.317,0.134,posture,gentleman,gesture,transmit_information,emotion
4659,delusion,-0.502,0.0,0.641,-0.899,-0.681,delusions_of_persecution,hallucination,delusions_of_grandeur,nihilistic_delusion,nihilism
4660,find_shop,0.799,-0.927,0.0,0.896,0.874,bring_cash,make_sure_money,find_wallet,go_supermarket,make_sure_enough_money
4661,partner,0.841,0.721,0.0,0.74,0.767,good_manner,two_people,love,guardian,guy
4662,end_war,0.852,0.0,0.0,0.0,0.284,transmit_disease,sometimes_bad,gain_power,protect_family,rape
4663,raciness,-0.698,0.0,0.597,-0.569,-0.621,improperness,impropriety,indelicacy,spiciness,gaminess
4664,valley_fever,-0.859,0.0,0.549,-0.938,-0.782,coccidioidomycosis,coccidiomycosis,mycosis,desert_rheumatism,cryptococcosis
4665,ancient_rome,-0.038,0.092,0.07,0.1,0.028,gladiator,civilization,church_build,coliseum,every_town
4666,win_game,0.742,0.995,0.0,0.747,0.828,excellent,win_match,prize,challenge,elation
4667,funfair,-0.726,0.0,0.978,-0.861,-0.855,amusement_park,commons,pleasure_ground,village_green,tract
4668,cream,0.028,0.138,-0.048,0.215,0.111,water,dense,thick,milk,dense_water
4669,diacritical,0.902,-0.855,0.0,0.898,0.885,discerning,diacritic,discriminating,discriminative,selective
4670,hunt_fish,0.0,0.072,0.0,0.0,0.024,counselor,rest_place,temporary_house,summer_vacation,military_installation
4671,madnep,0.861,-0.879,0.0,0.597,0.779,herb,cultivated_parsnip,wild_parsnip,pastinaca_sativa,herbaceous_plant
4672,delight_audience,0.986,0.924,0.0,0.0,0.637,add_two_numbers,play,win_sport_event,play_cat,find_hardware_store
4673,unfavourableness,-0.621,0.0,0.708,-0.619,-0.649,unfavorableness,disadvantage,unfavorable_position,unprofitableness,unprofitability
4674,chop_vegetable,-0.068,-0.01,0.0,-0.078,-0.045,stir_pot,brown_hamburger,prepare_breakfast,open_package,cut_food
4675,personal_transport,0.0,0.0,0.0,0.154,0.051,get_somewhere_fast,locomotion,get_place,go_some_place,go_fast
4676,disoriented,-0.106,0.176,0.629,-0.642,-0.4,alienated,alienation,disaffection,estrange,alienate
4677,wasting_away,-0.869,0.0,0.738,-0.93,-0.846,amyotrophia,amyotrophy,tabes,kraurosis,symptom
4678,oxyopia,0.959,-0.976,0.0,0.633,0.856,acuity,sight,top,vision,visual_sense
4679,feather_palm,0.635,-0.847,0.0,0.85,0.777,oil_palm,babassu,babassu_palm,coco_de_macao,wax_palm
4680,wet_hair,0.0,0.0,0.0,-0.807,-0.269,wet_clothes,get_cold,sunburned,hurt_back,sore_back
4681,change_tire,-0.1,0.0,-0.11,0.0,-0.07,driving,fix_flat_tire,lie_floor,workshop,car
4682,raving,-0.912,0.0,0.704,-0.702,-0.773,rant,declamation,harangue,ranting,tirade
4683,excise,-0.085,0.358,-0.202,0.237,0.103,extortion,money_due,afford,bribe,owe
4684,drafty,-0.617,0.0,0.732,-0.591,-0.647,leaky,draughty,porous,drippy,oozing
4685,diskette,0.0,0.083,0.0,0.0,0.028,slot,box,load_dock,safe_deposit_box,emporium
4686,personal_relation,0.988,-0.609,0.0,0.7,0.766,indebtedness,bonding,obligation,relationship,human_relationship
4687,luggage,0.027,-0.033,0.027,0.105,0.046,hand_baggage,baggage,passenger_ticket,ticket_counter,baggage_trunk
4688,flashlight,0.0,-0.039,0.043,-0.113,-0.039,torch,safety_pin,laser,flare,firebomb
4689,quick_look,-0.056,0.127,-0.053,0.166,0.061,look,glimpse,ship_part,stare,use_eye
4690,impressible,0.808,-0.699,0.0,0.938,0.815,spinnable,susceptible,easy,pliant,plastic
4691,voice_opinion,-0.144,0.0,0.0,-0.041,-0.062,wrong_another_person,erase_blackboard,master_skill,laugh_oneself,lose_key
4692,camera_store,0.0,0.07,0.0,0.071,0.047,tv_studio,film_studio,opus,cinema,theater
4693,fee_oneself,0.034,0.0,-0.053,-0.097,-0.039,use_solar_oven,hungry,need_grocery,hunger,fee
4694,misfortunate,-0.727,0.304,-0.418,-0.073,-0.305,suffering,miserably,pitiable,piteous,hapless
4695,smart,0.995,0.801,0.0,0.968,0.921,acquire_knowledge,comprehend,know_how,accumulate_knowledge,increase_knowledge
4696,male_chicken,0.026,0.069,0.0,0.0,0.032,chicken_egg,chicken_soup,chick,chicken,quail
4697,consume_alcohol,0.06,-0.126,0.0,0.0,0.062,drink_a_lot_of_booze,drink_excess,open_bottle,drink_a_lot_of_alcohol,buy_alcohol
4698,see_night,-0.103,0.0,0.0,-0.1,-0.068,spread_disease,go_stall,spot_prey,pet,hunt_food
4699,find_solution,0.691,-0.505,0.0,0.882,0.693,receive_information,learn_oneself,share_knowledge,exchange_idea,share_information
4700,like,0.47,0.419,-0.318,0.367,0.313,affection,wonderful_feeling,pleasant_emotion,happy,good_emotion
4701,success,0.889,0.0,0.0,0.0,0.296,succeed,increase_self_esteem,increase_self-esteem,help_others,achievement
4702,vibrant,-0.051,0.096,0.0,0.066,0.037,hue_tint,spectrum,red_blue,green_yellow,tint
4703,fail_work,-0.079,-0.005,0.028,0.0,-0.034,dispense,cremate,destroy_city,kill_life,corner_prey
4704,government_agency,0.685,-0.849,0.0,0.903,0.812,agency,federal_agency,bureau_of_diplomatic_security,bureau,office
4705,rockfoil,-0.855,0.0,0.795,-0.74,-0.797,herb,yellow_mountain_saxifrage,meadow_saxifrage,mossy_saxifrage,western_saxifrage
4706,software_package,-0.849,0.0,0.689,-0.907,-0.815,software,software_program,computer_software,software_system,authoring_language
4707,state_name,-0.169,0.0,-0.045,0.0,-0.071,bicycle_school,thank_parent,laugh_clown,roll_ball,throw_fit
4708,classical,0.136,-0.119,0.031,0.0,0.075,rap,popular_music,music,band_play,rock_roll
4709,hail,0.898,-0.708,0.0,0.712,0.773,wish,reception,welcome,greeting,regard
4710,call_help,-0.201,-0.06,-0.162,-0.22,-0.174,arrest_police,feel_anger,die,end_life,get_arrested
4711,hair,0.0,-0.011,0.044,-0.069,-0.034,no_hair,two_eyes,fur_keep_warm,hold_hair,facial_hair
4712,adrenocorticotropic,0.95,-0.951,0.0,0.769,0.89,stimulative,adrenocorticotrophic,stimulant,stimulating,excitant
4713,prepare_meal,0.769,0.0,0.0,0.0,0.256,make_breakfast,enjoy_meal,put_food_into_mouth,appetite,prepare_breakfast
4714,deterrent_example,-0.662,0.0,0.809,-0.655,-0.709,example,word_of_advice,lesson,object_lesson,advice
4715,hurricane,-0.028,0.0,0.0,-0.081,-0.036,atmospheric_phenomenon,natural_disaster,flood,weather_element,tropical_storm
4716,neurosis,-0.788,0.0,0.542,-0.711,-0.68,hysterical_neurosis,hysteria,mental_disorder,mental_disturbance,psychological_disorder
4717,many_different_kinds,-0.04,-0.021,0.027,-0.031,-0.026,precious_metal,olympic_medal,shiny_metal,bloodstone,valuable_metal
4718,music_sheet,0.109,0.129,0.0,0.098,0.112,sand_paper,measure_angle,generate_sound,read_music,low_note
4719,amativeness,0.982,-0.72,0.0,0.615,0.772,sexual_desire,concupiscence,physical_attraction,prurience,pruriency
4720,snuggle,0.808,0.0,0.0,0.0,0.269,fall_asleep,relax_mind,cover_oneself_with_blanket,make_out,bed_time
4721,underwing,-0.534,0.0,0.8,-0.619,-0.651,armyworm,noctuid,antler_moth,heliothis_moth,moth
4722,lieutenant,0.045,0.0,0.0,0.088,0.044,leader,seaman,captain,officer,traitor
4723,nonconformity,0.526,-0.633,0.0,0.59,0.583,heterodoxy,iconoclasm,nonconformism,nonconformance,orientation
4724,unchangeable,-0.905,0.0,0.653,-0.998,-0.852,unalterable,static,changeless,confirmed,fixed
4725,basketball_court,0.041,0.086,0.016,0.0,0.037,team,play_sport,game,exercise,match
4726,jam,-0.61,0.0,0.513,-0.976,-0.7,conserve,preserve,strawberry_jam,strawberry_preserves,conserves
4727,frozen_food,0.064,0.07,0.0,0.0,0.045,apple_pie,lasagna,jelly,a_lot_of_food,cottage_cheese
4728,tendonitis,-0.413,0.0,-0.284,-0.058,-0.252,carpal_tunnel_syndrome,health_issue,breaking_news,print_word,grade_paper
4729,make_book,0.0,0.077,0.0,0.068,0.048,document,file,paper_write,readable,newspaper_write
4730,conjuration,-0.829,0.0,0.72,-0.535,-0.695,invocation,charm,spell,magic_spell,magical_spell
4731,syntax_error,-0.985,0.0,0.869,-0.803,-0.886,error,programming_error,semantic_error,runtime_error,computer_error
4732,faithfulness,0.956,0.0,0.0,0.864,0.607,dog_like,wear_around_neck,type_of_dog,future_robot,trust
4733,good_looking,0.681,-0.572,0.0,0.632,0.628,hot_girl,appear_beautiful,good_appearance,beauty,enjoy_view
4734,brotherhood,0.648,0.627,-0.267,0.329,0.446,brotherly,brother_like,fraternal,amicability,amicable
4735,low_quality,-0.923,0.0,0.256,-0.986,-0.722,lousy,bad_quality,failure,poor_quality,defective
4736,ill_luck,-0.693,0.0,0.957,-0.865,-0.838,hard_cheese,weakness,gutter,adversity,hardship
4737,enured,0.641,-0.577,0.0,0.707,0.642,toughened,inured,thickened,calloused,callous
4738,unfashionable,-0.874,0.0,0.83,-0.611,-0.772,out,dated,stodgy,prehistoric,antique
4739,elastic,0.808,0.0,0.0,0.943,0.584,a_lot_of_practice,flexibility,take_lesson,coordination,air_tank
4740,condense,0.0,0.073,-0.052,0.093,0.038,thicken,condense_water,condensed_milk,weather_condition,condensation
4741,strike_against,0.087,0.113,-0.087,0.0,0.038,matchbox,find_match,cigarette_lighter,match,use_lighter
4742,avowed,0.843,-0.935,0.0,0.952,0.91,asserted,declared,professed,alleged,announced
4743,honorableness,0.66,-0.842,0.0,0.712,0.738,respectability,reputability,venerability,venerableness,righteousness
4744,putridness,-0.557,0.0,0.605,-0.551,-0.571,decay,putrescence,rottenness,corruption,putrefaction
4745,make_someone_sad,-0.308,-0.029,-0.09,-0.301,-0.223,investigate_fact,mind_boggle,lifestyle_change,head_hurt,think_logically
4746,sequel,-0.063,0.122,-0.046,0.113,0.042,encounter,portray,reveal,episode,next_episode
4747,out_of_whack,-0.732,0.0,0.787,-0.662,-0.727,wrong,haywire,bad,malfunctioning,amiss
4748,clamp_down,-0.519,0.0,0.946,-0.995,-0.82,trammel,limit,restrict,bound,confine
4749,misdeed,-0.838,0.0,0.898,-0.589,-0.775,devilment,roguery,mischief,shenanigan,indecency
4750,succubus,-0.793,0.0,0.92,-0.752,-0.822,evil_spirit,incubus,daemon,succuba,dybbuk
4751,kraft,-0.741,0.0,0.907,-0.865,-0.838,gift_wrap,wrapping_paper,wrap_gift,butcher_paper,paper
4752,versatile,0.085,0.218,-0.073,0.308,0.179,delicate,useful,good,light_colored,beautiful
4753,flip,-0.03,0.11,0.0,0.128,0.069,freestyle,take_leak,jump_air,backstroke,go_underwater
4754,sloppiness,-0.562,0.0,0.909,-0.626,-0.699,unkemptness,disorder,slovenliness,untidiness,disorderliness
4755,cyclothymia,-0.975,0.0,0.793,-0.688,-0.819,affective_disorder,major_affective_disorder,emotional_disorder,emotional_disturbance,bipolar_disorder
4756,distastefulness,-0.516,0.0,0.607,-0.769,-0.631,offensiveness,odiousness,blatancy,patency,obviousness
4757,circus,0.954,0.0,0.0,0.0,0.318,clown,halloween,entertainment,fun,happiness
4758,skip_rope,0.155,-0.11,0.009,-0.056,0.067,dance_well,relate_music,enter_contest,jump_around,cheer_up
4759,bad_feeling,-0.839,0.0,0.0,0.0,-0.28,feel_stressed,complication,anguish,death_love,screw_up
4760,dollar_cent,0.0,0.27,0.014,0.133,0.13,dollar_sign,money_amount,value_amount,payment_amount,money_value
4761,difference_of_opinion,-0.903,0.0,0.699,-0.931,-0.844,wrangle,dustup,quarrel,collision,row
4762,street_sign,0.038,0.116,0.0,0.095,0.083,road_sign,traffic_sign,panhandler,street_light,intersection
4763,type_of_machine,0.0,0.098,0.0,0.107,0.068,power_drill,air_pump,drill_bite,adjustable_wrench,drill
4764,corporation,0.08,0.195,0.0,0.137,0.137,company,enterprise,business,partnership,large_business
4765,detail,0.0,0.136,0.0,0.196,0.111,describe,explain,answer,description,example
4766,present_award,0.0,0.0,0.0,0.881,0.294,star_movie,win_award,star_film,recite_poem,knock_door
4767,satisfiable,0.761,0.603,-0.214,0.333,0.494,gratifyingly,satiable,satisfactorily,comforting,satisfyingly
4768,take_film,0.995,0.722,0.0,0.773,0.83,see_favorite_show,watch_film,watch_movie,see_movie,enjoy_film
4769,glochid,-0.849,0.0,0.987,-0.777,-0.871,thorn,sticker,pricker,prickle,spikelet
4770,ungummed,-0.735,0.0,0.957,-0.609,-0.767,nonadhesive,nonglutinous,nonviscid,nonresinous,nonresiny
4771,undemocratic,-0.551,0.0,0.931,-0.74,-0.741,totalitarian,authoritarian,dictatorial,despotic,monarchal
4772,vermin,0.0,0.0,0.862,-0.794,-0.552,social_insect,big_mouse,rodent,small_animal,dig_tunnel
4773,intemperateness,0.987,-0.744,0.0,0.695,0.809,vice,drink,drinking,boozing,drunkenness
4774,appetite,0.769,0.0,0.0,0.0,0.256,make_breakfast,enjoy_meal,put_food_into_mouth,prepare_meal,prepare_breakfast
4775,pain_in_stomach,-0.792,0.0,-0.924,-0.708,-0.808,feel_weak,famine,need_snacks,order_food,feel_hunger
4776,milky_galaxy,0.052,0.0,0.0,0.094,0.049,orbit_around_sun,enormous,milky,god_creation,nasa
4777,long_lifespan,0.947,0.919,0.0,0.927,0.931,live_long_healthy_life,live_ripe_old_age,live_well,live_long_happy_life,nice_place_to_live
4778,haughtiness,0.968,-0.88,0.0,0.831,0.893,superiority,pride,superbia,imperiousness,domineeringness
4779,dispense,-0.067,0.0,0.023,0.0,-0.03,circulate_blood,grind_grain,fail_work,cremate,dry_wet_hair
4780,latin_dance,0.116,-0.028,0.025,0.156,0.092,dance_move,salsa,body_movement,waltz,dance
4781,save_up,0.02,0.131,-0.081,0.279,0.116,accumulate,retrieve,obtain,savings,bring_together
4782,learn_history,0.774,0.728,0.0,0.932,0.811,take_up_time,learn_culture,accumulate_knowledge,become_knowledgeable,obtain_knowledge
4783,gluey,-0.914,0.0,-0.728,-0.99,-0.877,wet,sticky,tacky,viscous,gooey
4784,achievability,-0.968,0.0,0.603,-0.915,-0.829,potential,potency,conceivableness,conceivability,possibleness
4785,cheap_stuff,0.044,-0.661,0.0,0.361,0.355,discount_store,save_money,cheap_food,sales,on_sale
4786,loneliness,-0.779,0.0,0.0,-0.784,-0.521,unhappiness,melancholy,shame,unhappy,sad
4787,taste_sugar,0.907,0.794,0.0,0.771,0.824,cookie,fresh_food,good_taste_food,brownie,pie
4788,glued,0.993,-0.893,0.0,0.891,0.926,mounted,appendant,basifixed,affixed,pasted
4789,reprehension,-0.66,0.0,0.722,-0.546,-0.643,bawling_out,chewing_out,upbraiding,dressing_down,berating
4790,direct,0.05,0.166,-0.071,0.152,0.099,halt,red_light,director,finish,direction
4791,special_relativity,-0.69,0.0,0.83,-0.997,-0.839,general_relativity,general_theory_of_relativity,general_relativity_theory,relativity,special_theory_of_relativity
4792,nail,0.0,0.078,0.027,0.196,0.082,heel,ankle,toe,foot_massage,foot
4793,disciplined,0.858,-0.933,0.0,0.58,0.79,regimented,obsessed,possessed,controlled,dominated
4794,naif,0.798,-0.519,0.0,0.973,0.763,inexperienced_person,boy_scout,dear,virgin,mortal
4795,automobile_accident,-0.926,0.0,-0.937,0.0,-0.621,serious_accident,accident,hit_car,loss_ofawareness,bang_head
4796,trashy,-0.784,0.0,0.651,-0.564,-0.666,rubbishy,sorry,worthless,otiose,superfluous
